elapsed_time,data
10.2252,"orientation: [0.8768, 0.0009, -0.0017, 0.4808], angular_velocity: [-0.2087, 0.0000, 0.0696], linear_acceleration: [0.4180, -0.0742, 0.8867]"
10.2753,"orientation: [0.8768, 0.0004, -0.0001, 0.4809], angular_velocity: [-0.0696, 0.0000, 0.2087], linear_acceleration: [0.4102, -0.0742, 0.8828]"
10.3252,"orientation: [0.8768, 0.0001, 0.0013, 0.4809], angular_velocity: [0.1391, -0.1391, 0.1391], linear_acceleration: [0.4180, -0.0664, 0.8867]"
10.3753,"orientation: [0.8768, -0.0004, 0.0027, 0.4809], angular_velocity: [0.1391, -0.0696, 0.0696], linear_acceleration: [0.4141, -0.0820, 0.8828]"
10.4252,"orientation: [0.8767, -0.0007, 0.0039, 0.4810], angular_velocity: [0.0000, -0.1391, 0.1391], linear_acceleration: [0.4180, -0.0703, 0.8789]"
10.4753,"orientation: [0.8767, -0.0010, 0.0053, 0.4810], angular_velocity: [0.1391, 0.0000, -0.0696], linear_acceleration: [0.4141, -0.0664, 0.8945]"
10.5254,"orientation: [0.8767, -0.0014, 0.0063, 0.4810], angular_velocity: [-0.1391, -0.3478, 0.2087], linear_acceleration: [0.4102, -0.0781, 0.8828]"
10.5753,"orientation: [0.8767, -0.0017, 0.0075, 0.4810], angular_velocity: [0.0000, 0.2783, -0.0696], linear_acceleration: [0.4102, -0.0664, 0.8789]"
10.6253,"orientation: [0.8766, -0.0020, 0.0086, 0.4811], angular_velocity: [0.1391, -0.1391, 0.2783], linear_acceleration: [0.4023, -0.0703, 0.8750]"
10.6753,"orientation: [0.8766, -0.0024, 0.0093, 0.4812], angular_velocity: [-0.2087, -0.1391, 0.1391], linear_acceleration: [0.4180, -0.0820, 0.8867]"
10.7253,"orientation: [0.8765, -0.0026, 0.0102, 0.4812], angular_velocity: [0.0696, -0.2087, 0.1391], linear_acceleration: [0.4062, -0.0703, 0.8867]"
10.7753,"orientation: [0.8765, -0.0029, 0.0110, 0.4813], angular_velocity: [-0.1391, 0.0696, 0.0696], linear_acceleration: [0.4102, -0.0742, 0.8750]"
10.8252,"orientation: [0.8765, -0.0033, 0.0117, 0.4813], angular_velocity: [-0.2783, 0.1391, 0.0696], linear_acceleration: [0.4141, -0.0742, 0.8828]"
10.8753,"orientation: [0.8765, -0.0035, 0.0124, 0.4813], angular_velocity: [0.0696, 0.0696, -0.0696], linear_acceleration: [0.4141, -0.0742, 0.8828]"
10.9252,"orientation: [0.8764, -0.0036, 0.0130, 0.4813], angular_velocity: [0.0696, 0.2783, 0.1391], linear_acceleration: [0.4219, -0.0742, 0.8828]"
10.9753,"orientation: [0.8765, -0.0039, 0.0135, 0.4812], angular_velocity: [-0.0696, 0.0696, -0.2783], linear_acceleration: [0.4102, -0.0781, 0.8828]"
11.0253,"orientation: [0.8765, -0.0041, 0.0140, 0.4812], angular_velocity: [-0.2087, -0.0696, 0.0000], linear_acceleration: [0.4062, -0.0703, 0.8750]"
11.0753,"orientation: [0.8764, -0.0042, 0.0142, 0.4813], angular_velocity: [0.0696, -0.2087, 0.2087], linear_acceleration: [0.4102, -0.0781, 0.8750]"
11.1253,"orientation: [0.8765, -0.0043, 0.0147, 0.4812], angular_velocity: [0.0000, 0.0000, -0.2783], linear_acceleration: [0.4023, -0.0742, 0.8906]"
11.1753,"orientation: [0.8764, -0.0044, 0.0149, 0.4813], angular_velocity: [-0.2087, -0.2087, 0.2087], linear_acceleration: [0.4062, -0.0703, 0.8789]"
11.2253,"orientation: [0.8764, -0.0045, 0.0152, 0.4814], angular_velocity: [0.0696, -0.0696, 0.2087], linear_acceleration: [0.4062, -0.0742, 0.8867]"
11.2753,"orientation: [0.8764, -0.0046, 0.0152, 0.4813], angular_velocity: [-0.0696, -0.2783, -0.0696], linear_acceleration: [0.4102, -0.0781, 0.8828]"
11.3253,"orientation: [0.8764, -0.0047, 0.0153, 0.4813], angular_velocity: [-0.0696, -0.0696, -0.1391], linear_acceleration: [0.4023, -0.0781, 0.8906]"
11.3753,"orientation: [0.8764, -0.0047, 0.0155, 0.4814], angular_velocity: [0.1391, 0.1391, 0.2087], linear_acceleration: [0.4102, -0.0742, 0.8906]"
11.4252,"orientation: [0.8764, -0.0048, 0.0155, 0.4813], angular_velocity: [-0.0696, 0.2087, -0.2087], linear_acceleration: [0.4180, -0.0781, 0.8828]"
11.4753,"orientation: [0.8764, -0.0046, 0.0155, 0.4814], angular_velocity: [0.0696, 0.0696, 0.2087], linear_acceleration: [0.4102, -0.0664, 0.8789]"
11.5253,"orientation: [0.8763, -0.0047, 0.0153, 0.4815], angular_velocity: [-0.1391, 0.0696, 0.2087], linear_acceleration: [0.4141, -0.0781, 0.8828]"
11.5753,"orientation: [0.8763, -0.0046, 0.0151, 0.4815], angular_velocity: [0.0696, 0.0000, 0.2087], linear_acceleration: [0.4141, -0.0781, 0.8828]"
11.6252,"orientation: [0.8763, -0.0045, 0.0149, 0.4815], angular_velocity: [0.1391, 0.0000, 0.0000], linear_acceleration: [0.4141, -0.0742, 0.8906]"
11.6753,"orientation: [0.8763, -0.0043, 0.0147, 0.4816], angular_velocity: [0.2087, -0.0696, 0.1391], linear_acceleration: [0.4062, -0.0703, 0.8828]"
11.7252,"orientation: [0.8762, -0.0041, 0.0144, 0.4816], angular_velocity: [-0.1391, -0.2783, 0.0696], linear_acceleration: [0.4062, -0.0664, 0.8828]"
11.7752,"orientation: [0.8762, -0.0040, 0.0140, 0.4816], angular_velocity: [0.0000, -0.0696, 0.0000], linear_acceleration: [0.4141, -0.0781, 0.8867]"
11.8252,"orientation: [0.8762, -0.0038, 0.0135, 0.4818], angular_velocity: [0.0696, -0.1391, 0.2783], linear_acceleration: [0.4102, -0.0781, 0.8828]"
11.8753,"orientation: [0.8762, -0.0036, 0.0130, 0.4818], angular_velocity: [0.0696, -0.0696, 0.0000], linear_acceleration: [0.4102, -0.0742, 0.8789]"
11.9253,"orientation: [0.8762, -0.0035, 0.0125, 0.4818], angular_velocity: [0.0696, -0.1391, 0.0000], linear_acceleration: [0.4102, -0.0820, 0.8906]"
11.9753,"orientation: [0.8762, -0.0033, 0.0119, 0.4818], angular_velocity: [0.2087, -0.1391, 0.0696], linear_acceleration: [0.4102, -0.0781, 0.8828]"
12.0253,"orientation: [0.8762, -0.0029, 0.0112, 0.4818], angular_velocity: [0.3478, -0.2783, -0.1391], linear_acceleration: [0.4180, -0.0820, 0.8867]"
12.0753,"orientation: [0.8763, -0.0028, 0.0106, 0.4817], angular_velocity: [-0.1391, 0.0696, -0.2087], linear_acceleration: [0.4102, -0.0703, 0.8828]"
12.1252,"orientation: [0.8763, -0.0026, 0.0099, 0.4817], angular_velocity: [0.0000, -0.1391, 0.0696], linear_acceleration: [0.4062, -0.0781, 0.8750]"
12.1753,"orientation: [0.8763, -0.0024, 0.0091, 0.4818], angular_velocity: [0.0000, 0.0000, 0.0696], linear_acceleration: [0.4141, -0.0781, 0.8789]"
12.2253,"orientation: [0.8762, -0.0022, 0.0084, 0.4818], angular_velocity: [-0.0696, -0.0696, 0.2087], linear_acceleration: [0.4062, -0.0742, 0.8828]"
12.2753,"orientation: [0.8762, -0.0019, 0.0076, 0.4819], angular_velocity: [-0.2087, -0.0696, 0.0696], linear_acceleration: [0.4102, -0.0703, 0.8867]"
12.3252,"orientation: [0.8762, -0.0018, 0.0068, 0.4819], angular_velocity: [-0.0696, 0.0000, 0.1391], linear_acceleration: [0.4141, -0.0820, 0.8867]"
12.3753,"orientation: [0.8762, -0.0015, 0.0059, 0.4819], angular_velocity: [0.0696, -0.0696, -0.1391], linear_acceleration: [0.4141, -0.0742, 0.8867]"
12.4253,"orientation: [0.8761, -0.0011, 0.0051, 0.4820], angular_velocity: [0.0696, -0.0696, 0.3478], linear_acceleration: [0.4062, -0.0742, 0.8828]"
12.4753,"orientation: [0.8762, -0.0009, 0.0040, 0.4820], angular_velocity: [-0.2783, -0.2783, -0.2087], linear_acceleration: [0.4141, -0.0742, 0.8789]"
12.5252,"orientation: [0.8762, -0.0005, 0.0032, 0.4820], angular_velocity: [0.0696, 0.2087, 0.0696], linear_acceleration: [0.4102, -0.0703, 0.8828]"
12.5753,"orientation: [0.8762, -0.0003, 0.0023, 0.4820], angular_velocity: [-0.0696, 0.2087, 0.0000], linear_acceleration: [0.4102, -0.0742, 0.8789]"
12.6253,"orientation: [0.8761, 0.0000, 0.0012, 0.4821], angular_velocity: [-0.0696, 0.0000, 0.2087], linear_acceleration: [0.4102, -0.0742, 0.8789]"
12.6753,"orientation: [0.8762, 0.0003, 0.0002, 0.4820], angular_velocity: [-0.1391, -0.0696, -0.1391], linear_acceleration: [0.4102, -0.0742, 0.8867]"
12.7252,"orientation: [0.8761, 0.0007, -0.0008, 0.4821], angular_velocity: [0.0000, 0.0000, 0.2783], linear_acceleration: [0.4141, -0.0742, 0.8906]"
12.7753,"orientation: [0.8761, 0.0012, -0.0019, 0.4821], angular_velocity: [0.3478, -0.2087, -0.1391], linear_acceleration: [0.4102, -0.0781, 0.8906]"
12.8253,"orientation: [0.8760, 0.0015, -0.0031, 0.4822], angular_velocity: [-0.0696, -0.2783, 0.4174], linear_acceleration: [0.4062, -0.0742, 0.8828]"
12.8758,"orientation: [0.8760, 0.0020, -0.0042, 0.4822], angular_velocity: [0.1391, -0.0696, -0.1391], linear_acceleration: [0.4062, -0.0703, 0.8750]"
12.9254,"orientation: [0.8760, 0.0023, -0.0052, 0.4822], angular_velocity: [0.0696, 0.1391, 0.0696], linear_acceleration: [0.4102, -0.0781, 0.8828]"
12.9754,"orientation: [0.8761, 0.0028, -0.0064, 0.4821], angular_velocity: [0.2087, 0.0000, -0.2087], linear_acceleration: [0.4102, -0.0742, 0.8828]"
13.0256,"orientation: [0.8761, 0.0032, -0.0076, 0.4821], angular_velocity: [0.0000, -0.0696, 0.0000], linear_acceleration: [0.4102, -0.0742, 0.8828]"
13.0755,"orientation: [0.8761, 0.0036, -0.0088, 0.4821], angular_velocity: [0.0696, 0.0696, -0.2087], linear_acceleration: [0.4141, -0.0742, 0.8867]"
13.1254,"orientation: [0.8761, 0.0041, -0.0100, 0.4821], angular_velocity: [0.1391, -0.1391, 0.0696], linear_acceleration: [0.4102, -0.0742, 0.8828]"
13.1753,"orientation: [0.8760, 0.0045, -0.0111, 0.4821], angular_velocity: [0.0000, 0.1391, 0.0000], linear_acceleration: [0.4023, -0.0703, 0.8828]"
13.2255,"orientation: [0.8760, 0.0050, -0.0124, 0.4821], angular_velocity: [0.0000, -0.1391, 0.0000], linear_acceleration: [0.4062, -0.0703, 0.8828]"
13.2753,"orientation: [0.8759, 0.0054, -0.0137, 0.4822], angular_velocity: [-0.0696, -0.2087, 0.3478], linear_acceleration: [0.4023, -0.0742, 0.8789]"
13.3252,"orientation: [0.8758, 0.0058, -0.0150, 0.4823], angular_velocity: [-0.2087, 0.0000, 0.2783], linear_acceleration: [0.4102, -0.0703, 0.8789]"
13.3753,"orientation: [0.8758, 0.0062, -0.0165, 0.4823], angular_velocity: [-0.0696, -0.2783, 0.0000], linear_acceleration: [0.4102, -0.0781, 0.8867]"
13.4253,"orientation: [0.8758, 0.0066, -0.0178, 0.4823], angular_velocity: [0.1391, 0.0696, 0.0000], linear_acceleration: [0.4102, -0.0781, 0.8828]"
13.4753,"orientation: [0.8757, 0.0069, -0.0193, 0.4824], angular_velocity: [-0.2087, -0.2087, 0.2783], linear_acceleration: [0.4102, -0.0859, 0.8867]"
13.5253,"orientation: [0.8757, 0.0073, -0.0207, 0.4824], angular_velocity: [0.0000, 0.0000, 0.0696], linear_acceleration: [0.4141, -0.0781, 0.8867]"
13.5753,"orientation: [0.8757, 0.0078, -0.0222, 0.4823], angular_velocity: [0.0696, -0.1391, -0.2783], linear_acceleration: [0.4141, -0.0781, 0.8828]"
13.6253,"orientation: [0.8756, 0.0083, -0.0235, 0.4824], angular_velocity: [0.2087, 0.1391, 0.1391], linear_acceleration: [0.4102, -0.0781, 0.8828]"
13.6754,"orientation: [0.8756, 0.0088, -0.0249, 0.4823], angular_velocity: [0.1391, -0.0696, -0.0696], linear_acceleration: [0.4141, -0.0742, 0.8906]"
13.7253,"orientation: [0.8756, 0.0092, -0.0264, 0.4822], angular_velocity: [0.0000, -0.1391, -0.2087], linear_acceleration: [0.4102, -0.0820, 0.8906]"
13.7754,"orientation: [0.8756, 0.0097, -0.0278, 0.4822], angular_velocity: [-0.0696, 0.0696, 0.0696], linear_acceleration: [0.4102, -0.0742, 0.8828]"
13.8252,"orientation: [0.8755, 0.0102, -0.0294, 0.4823], angular_velocity: [-0.0696, -0.2783, 0.1391], linear_acceleration: [0.4102, -0.0742, 0.8789]"
13.8753,"orientation: [0.8754, 0.0107, -0.0310, 0.4823], angular_velocity: [-0.0696, -0.1391, 0.2783], linear_acceleration: [0.4141, -0.0781, 0.8828]"
13.9253,"orientation: [0.8753, 0.0110, -0.0323, 0.4824], angular_velocity: [0.0000, 0.2087, 0.2087], linear_acceleration: [0.4062, -0.0781, 0.8867]"
13.9753,"orientation: [0.8752, 0.0114, -0.0339, 0.4824], angular_velocity: [-0.3478, -0.1391, 0.0000], linear_acceleration: [0.4102, -0.0742, 0.8750]"
14.0252,"orientation: [0.8752, 0.0119, -0.0352, 0.4823], angular_velocity: [0.0000, 0.2087, -0.2087], linear_acceleration: [0.4023, -0.0703, 0.8867]"
14.0753,"orientation: [0.8752, 0.0123, -0.0367, 0.4823], angular_velocity: [0.0696, -0.0696, 0.0696], linear_acceleration: [0.4102, -0.0820, 0.8906]"
14.1253,"orientation: [0.8751, 0.0128, -0.0382, 0.4822], angular_velocity: [0.0000, 0.0000, -0.1391], linear_acceleration: [0.4141, -0.0742, 0.8828]"
14.1753,"orientation: [0.8750, 0.0133, -0.0398, 0.4823], angular_velocity: [-0.2087, -0.0696, 0.3478], linear_acceleration: [0.4180, -0.0742, 0.8867]"
14.2253,"orientation: [0.8750, 0.0138, -0.0413, 0.4822], angular_velocity: [-0.0696, 0.0696, -0.1391], linear_acceleration: [0.4062, -0.0742, 0.8750]"
14.2753,"orientation: [0.8749, 0.0143, -0.0430, 0.4822], angular_velocity: [-0.0696, -0.2087, 0.1391], linear_acceleration: [0.4141, -0.0742, 0.8750]"
14.3253,"orientation: [0.8747, 0.0149, -0.0446, 0.4823], angular_velocity: [0.1391, -0.0696, 0.2783], linear_acceleration: [0.4180, -0.0781, 0.8828]"
14.3753,"orientation: [0.8746, 0.0154, -0.0461, 0.4824], angular_velocity: [-0.1391, -0.0696, 0.2783], linear_acceleration: [0.4102, -0.0703, 0.8867]"
14.4253,"orientation: [0.8745, 0.0160, -0.0476, 0.4823], angular_velocity: [-0.2087, -0.2087, 0.0696], linear_acceleration: [0.4023, -0.0625, 0.8867]"
14.4753,"orientation: [0.8744, 0.0163, -0.0491, 0.4824], angular_velocity: [-0.2087, 0.0696, 0.2087], linear_acceleration: [0.4023, -0.0781, 0.8867]"
14.5253,"orientation: [0.8743, 0.0167, -0.0505, 0.4825], angular_velocity: [0.0000, 0.1391, 0.3478], linear_acceleration: [0.4062, -0.0781, 0.8867]"
14.5753,"orientation: [0.8742, 0.0173, -0.0521, 0.4824], angular_velocity: [0.0000, -0.1391, 0.0000], linear_acceleration: [0.4102, -0.0742, 0.8789]"
14.6252,"orientation: [0.8742, 0.0177, -0.0536, 0.4823], angular_velocity: [-0.2087, 0.0696, -0.2783], linear_acceleration: [0.4062, -0.0742, 0.8828]"
14.6753,"orientation: [0.8741, 0.0183, -0.0551, 0.4822], angular_velocity: [0.1391, 0.0000, -0.1391], linear_acceleration: [0.4141, -0.0703, 0.8789]"
14.7253,"orientation: [0.8740, 0.0188, -0.0567, 0.4822], angular_velocity: [-0.1391, 0.1391, 0.0696], linear_acceleration: [0.4141, -0.0742, 0.8828]"
14.7754,"orientation: [0.8739, 0.0194, -0.0582, 0.4821], angular_velocity: [0.0000, -0.0696, 0.0696], linear_acceleration: [0.4102, -0.0703, 0.8789]"
14.8253,"orientation: [0.8738, 0.0200, -0.0596, 0.4821], angular_velocity: [0.0696, 0.0696, 0.1391], linear_acceleration: [0.4062, -0.0664, 0.8867]"
14.8753,"orientation: [0.8738, 0.0205, -0.0613, 0.4820], angular_velocity: [-0.2087, -0.1391, -0.0696], linear_acceleration: [0.4180, -0.0781, 0.8828]"
14.9253,"orientation: [0.8736, 0.0210, -0.0630, 0.4821], angular_velocity: [-0.0696, -0.0696, 0.2087], linear_acceleration: [0.4180, -0.0781, 0.8867]"
14.9753,"orientation: [0.8734, 0.0216, -0.0646, 0.4821], angular_velocity: [0.3478, -0.2783, 0.2783], linear_acceleration: [0.4102, -0.0781, 0.8867]"
15.0253,"orientation: [0.8733, 0.0220, -0.0660, 0.4821], angular_velocity: [-0.2087, 0.2087, 0.1391], linear_acceleration: [0.4062, -0.0742, 0.8828]"
15.0753,"orientation: [0.8732, 0.0224, -0.0675, 0.4821], angular_velocity: [-0.2087, 0.0696, 0.1391], linear_acceleration: [0.4062, -0.0703, 0.8789]"
15.1253,"orientation: [0.8731, 0.0230, -0.0691, 0.4821], angular_velocity: [0.2087, -0.0696, 0.0696], linear_acceleration: [0.4102, -0.0820, 0.8828]"
15.1753,"orientation: [0.8730, 0.0235, -0.0705, 0.4821], angular_velocity: [0.1391, 0.1391, 0.0000], linear_acceleration: [0.4102, -0.0781, 0.8828]"
15.2253,"orientation: [0.8729, 0.0240, -0.0720, 0.4820], angular_velocity: [0.0000, -0.1391, 0.1391], linear_acceleration: [0.4062, -0.0703, 0.8867]"
15.2753,"orientation: [0.8728, 0.0244, -0.0736, 0.4819], angular_velocity: [-0.2087, 0.0696, -0.1391], linear_acceleration: [0.4141, -0.0820, 0.8828]"
15.3253,"orientation: [0.8727, 0.0249, -0.0750, 0.4818], angular_velocity: [-0.0696, 0.2087, -0.2087], linear_acceleration: [0.4062, -0.0703, 0.8828]"
15.3753,"orientation: [0.8726, 0.0254, -0.0765, 0.4817], angular_velocity: [-0.1391, 0.0696, 0.0000], linear_acceleration: [0.4141, -0.0703, 0.8828]"
15.4253,"orientation: [0.8725, 0.0259, -0.0781, 0.4817], angular_velocity: [-0.0696, -0.0696, 0.0696], linear_acceleration: [0.4102, -0.0742, 0.8867]"
15.4753,"orientation: [0.8723, 0.0264, -0.0796, 0.4817], angular_velocity: [-0.0696, -0.2087, 0.1391], linear_acceleration: [0.4062, -0.0781, 0.8867]"
15.5253,"orientation: [0.8722, 0.0269, -0.0811, 0.4816], angular_velocity: [0.0000, 0.0000, 0.1391], linear_acceleration: [0.4062, -0.0703, 0.8828]"
15.5753,"orientation: [0.8720, 0.0275, -0.0825, 0.4817], angular_velocity: [0.0696, -0.1391, 0.2783], linear_acceleration: [0.4023, -0.0703, 0.8867]"
15.6253,"orientation: [0.8719, 0.0278, -0.0839, 0.4816], angular_velocity: [-0.2087, 0.0696, 0.0696], linear_acceleration: [0.4062, -0.0742, 0.8828]"
15.6752,"orientation: [0.8717, 0.0283, -0.0854, 0.4817], angular_velocity: [0.0000, 0.0696, 0.2783], linear_acceleration: [0.4062, -0.0781, 0.8867]"
15.7252,"orientation: [0.8716, 0.0288, -0.0869, 0.4816], angular_velocity: [0.0000, 0.0696, 0.0000], linear_acceleration: [0.4180, -0.0781, 0.8867]"
15.7752,"orientation: [0.8715, 0.0293, -0.0883, 0.4815], angular_velocity: [-0.0696, -0.1391, -0.2087], linear_acceleration: [0.4023, -0.0703, 0.8828]"
15.8253,"orientation: [0.8714, 0.0300, -0.0898, 0.4814], angular_velocity: [0.1391, -0.0696, 0.0696], linear_acceleration: [0.4141, -0.0664, 0.8789]"
15.8752,"orientation: [0.8712, 0.0306, -0.0911, 0.4814], angular_velocity: [0.2783, 0.2087, 0.0696], linear_acceleration: [0.4102, -0.0742, 0.8789]"
15.9253,"orientation: [0.8711, 0.0309, -0.0925, 0.4814], angular_velocity: [-0.2087, 0.1391, 0.2783], linear_acceleration: [0.4102, -0.0742, 0.8906]"
15.9753,"orientation: [0.8709, 0.0315, -0.0940, 0.4813], angular_velocity: [-0.0696, -0.1391, 0.0000], linear_acceleration: [0.4062, -0.0703, 0.8789]"
16.0253,"orientation: [0.8708, 0.0321, -0.0955, 0.4812], angular_velocity: [0.1391, -0.2087, -0.0696], linear_acceleration: [0.4102, -0.0742, 0.8828]"
16.0752,"orientation: [0.8706, 0.0326, -0.0970, 0.4812], angular_velocity: [0.1391, 0.0000, 0.2087], linear_acceleration: [0.4180, -0.0742, 0.8789]"
16.1252,"orientation: [0.8704, 0.0332, -0.0984, 0.4812], angular_velocity: [0.2087, -0.1391, 0.1391], linear_acceleration: [0.4062, -0.0742, 0.8750]"
16.1752,"orientation: [0.8703, 0.0337, -0.0997, 0.4811], angular_velocity: [0.0696, 0.0000, -0.0696], linear_acceleration: [0.4023, -0.0703, 0.8867]"
16.2253,"orientation: [0.8701, 0.0342, -0.1012, 0.4811], angular_velocity: [-0.1391, 0.0696, 0.2087], linear_acceleration: [0.4180, -0.0703, 0.8828]"
16.2752,"orientation: [0.8700, 0.0348, -0.1024, 0.4811], angular_velocity: [0.2087, 0.1391, 0.2087], linear_acceleration: [0.4062, -0.0703, 0.8789]"
16.3253,"orientation: [0.8699, 0.0352, -0.1039, 0.4810], angular_velocity: [-0.1391, 0.0000, -0.2087], linear_acceleration: [0.4141, -0.0781, 0.8828]"
16.3752,"orientation: [0.8697, 0.0356, -0.1052, 0.4809], angular_velocity: [0.1391, 0.0000, 0.0000], linear_acceleration: [0.3984, -0.0742, 0.8828]"
16.4252,"orientation: [0.8696, 0.0362, -0.1066, 0.4808], angular_velocity: [0.0696, 0.0000, 0.0000], linear_acceleration: [0.4141, -0.0742, 0.8789]"
16.4752,"orientation: [0.8695, 0.0366, -0.1080, 0.4807], angular_velocity: [-0.0696, -0.0696, -0.2087], linear_acceleration: [0.4102, -0.0781, 0.8789]"
16.5253,"orientation: [0.8693, 0.0371, -0.1095, 0.4807], angular_velocity: [0.0696, -0.0696, 0.2087], linear_acceleration: [0.4180, -0.0781, 0.8828]"
16.5753,"orientation: [0.8691, 0.0376, -0.1107, 0.4806], angular_velocity: [0.0000, 0.1391, 0.0696], linear_acceleration: [0.4062, -0.0625, 0.8828]"
16.6254,"orientation: [0.8689, 0.0382, -0.1120, 0.4805], angular_velocity: [0.2783, -0.0696, 0.0696], linear_acceleration: [0.4102, -0.0742, 0.8789]"
16.6753,"orientation: [0.8688, 0.0388, -0.1134, 0.4804], angular_velocity: [0.2087, -0.2783, -0.0696], linear_acceleration: [0.4102, -0.0703, 0.8828]"
16.7253,"orientation: [0.8687, 0.0392, -0.1147, 0.4804], angular_velocity: [-0.1391, 0.0000, 0.0000], linear_acceleration: [0.4062, -0.0742, 0.8867]"
16.7753,"orientation: [0.8685, 0.0396, -0.1160, 0.4803], angular_velocity: [0.0696, 0.1391, 0.0696], linear_acceleration: [0.4141, -0.0781, 0.8789]"
16.8253,"orientation: [0.8683, 0.0401, -0.1173, 0.4804], angular_velocity: [0.2087, 0.0000, 0.2783], linear_acceleration: [0.4102, -0.0781, 0.8867]"
16.8753,"orientation: [0.8681, 0.0406, -0.1186, 0.4803], angular_velocity: [0.0696, -0.2087, 0.2087], linear_acceleration: [0.4102, -0.0703, 0.8828]"
16.9253,"orientation: [0.8680, 0.0411, -0.1198, 0.4802], angular_velocity: [0.0696, 0.0696, -0.2087], linear_acceleration: [0.4062, -0.0742, 0.8828]"
16.9756,"orientation: [0.8678, 0.0414, -0.1211, 0.4801], angular_velocity: [-0.2087, -0.0696, -0.0696], linear_acceleration: [0.4023, -0.0742, 0.8867]"
17.0254,"orientation: [0.8677, 0.0419, -0.1224, 0.4800], angular_velocity: [0.0000, -0.0696, 0.0000], linear_acceleration: [0.4141, -0.0703, 0.8711]"
17.0752,"orientation: [0.8675, 0.0423, -0.1237, 0.4799], angular_velocity: [-0.0696, -0.0696, 0.0000], linear_acceleration: [0.4062, -0.0703, 0.8789]"
17.1253,"orientation: [0.8674, 0.0428, -0.1249, 0.4799], angular_velocity: [0.1391, -0.1391, 0.0696], linear_acceleration: [0.4062, -0.0742, 0.8828]"
17.1752,"orientation: [0.8672, 0.0432, -0.1261, 0.4798], angular_velocity: [0.0000, 0.0000, 0.0000], linear_acceleration: [0.4102, -0.0742, 0.8867]"
17.2254,"orientation: [0.8670, 0.0435, -0.1273, 0.4798], angular_velocity: [-0.1391, 0.1391, 0.2783], linear_acceleration: [0.4102, -0.0742, 0.8828]"
17.2753,"orientation: [0.8668, 0.0439, -0.1285, 0.4798], angular_velocity: [-0.0696, -0.0696, 0.2783], linear_acceleration: [0.4062, -0.0742, 0.8867]"
17.3256,"orientation: [0.8666, 0.0443, -0.1296, 0.4798], angular_velocity: [0.0696, 0.0696, 0.0696], linear_acceleration: [0.4062, -0.0703, 0.8906]"
17.3753,"orientation: [0.8664, 0.0447, -0.1308, 0.4798], angular_velocity: [-0.1391, -0.2087, 0.4174], linear_acceleration: [0.4062, -0.0664, 0.8867]"
17.4253,"orientation: [0.8662, 0.0451, -0.1320, 0.4798], angular_velocity: [0.1391, 0.1391, 0.0000], linear_acceleration: [0.4141, -0.0781, 0.8789]"
17.4753,"orientation: [0.8661, 0.0455, -0.1333, 0.4797], angular_velocity: [-0.0696, 0.0000, 0.0696], linear_acceleration: [0.4141, -0.0781, 0.8789]"
17.5253,"orientation: [0.8659, 0.0458, -0.1343, 0.4796], angular_velocity: [0.0696, 0.1391, -0.1391], linear_acceleration: [0.4062, -0.0742, 0.8828]"
